Date,Close,High,Low,Open,Volume,Daily_Range,OC_Change
2016-08-23,392.2706298828125,392.99393159740896,387.30396399549454,388.6541213098302,1353924,5.689967601914418,3.6165085729822977
2016-08-24,389.7631530761719,395.74245863949744,387.30393917662195,392.4152591930756,568052,8.43851946287549,-2.652106116903724
2016-08-25,381.0353698730469,393.57260027504236,378.0457167370955,391.01693996395727,1667694,15.526883537946844,-9.981570090910395
2016-08-26,391.3062438964844,392.80105572976106,383.88033421148015,384.21788091193,586830,8.920721518280914,7.088362984554351
2016-08-29,388.8470458984375,391.4027062831097,386.0020471451155,391.3062601602264,232134,5.400659137994182,-2.4592142617888726
2016-08-30,393.09039306640625,395.8871539191765,387.78618028551597,389.5703304707874,866952,8.100973633660544,3.5200625956188674
2016-08-31,403.6024169921875,405.290121244843,393.4761914762545,393.4761914762545,1679311,11.813929768588537,10.126225515933015
2016-09-01,398.7803649902344,409.09948173345055,396.61045973938064,404.08457782565466,771295,12.489021994069901,-5.304212835420287
2016-09-02,403.4577331542969,405.1454372841381,400.22697936235585,400.99848947779356,653097,4.918457921782249,2.45924367650332
2016-09-06,421.8778076171875,424.33702176629834,404.0845730001796,404.22922746226436,1339453,20.252448766118732,17.64858015492314
2016-09-07,410.1603088378906,428.6768457825395,408.23150413245736,428.19464460618116,1104546,20.445341650082128,-18.034335768290532
2016-09-08,417.4415588378906,419.41857186279253,408.2797366060767,410.2567496309787,990006,11.138835256715822,7.18480920691195
2016-09-09,408.8583984375,418.7435227760219,407.07424815844865,418.7435227760219,975257,11.669274617573251,-9.885124338521905
2016-09-12,396.65869140625,405.04900397537284,395.4049800711973,405.04900397537284,994629,9.644023904175526,-8.390312569122841
2016-09-14,399.79296875,403.1201685162236,391.5473407119301,399.26255924812574,1555042,11.572827804293524,0.5304095018742601
2016-09-15,391.93310546875,403.0237323894745,390.00430078688487,403.0237323894745,1551475,13.019431602589634,-11.090626920724503
2016-09-16,393.09039306640625,396.1764628438267,388.84702872793866,393.95834927158006,1324334,7.329434115888034,-0.8679562051738117
2016-09-19,388.5094909667969,394.9227606813605,387.20754191347066,391.54735247040867,860013,7.715218767889837,-3.0378615036117935
2016-09-20,388.5094909667969,392.0295536434018,385.471629463185,386.7253407404776,515849,6.557924180216787,1.7841502263192979
2016-09-21,391.9813537597656,395.3085242665029,387.93085204670115,391.25805198466304,1052732,7.377672219801752,0.7233017751025841
2016-09-22,399.6483154296875,402.15576734735447,394.0065559727426,395.26029664718766,1140943,8.149211374611866,4.388018782499842
2016-09-23,394.4405822753906,404.08460629190387,392.80108642009316,399.2625942836472,834603,11.28351987181071,-4.822012008256593
2016-09-26,390.34185791015625,396.2247182330953,387.207550218475,393.95836678517315,555483,9.017168014620324,-3.6165088750169048
2016-09-27,390.92047119140625,392.27062850098577,387.6897176580118,387.6897176580118,599703,4.580910842973992,3.230753533394477
2016-09-28,395.11566162109375,396.2729268030188,387.6897516210368,390.5829587226863,1071066,8.583175181981971,4.532702898407422
2016-09-29,379.15478515625,399.21437207273345,377.129534296867,398.29817805049066,1437151,22.084837775866447,-19.143392894240662
2016-09-30,381.0353698730469,384.9894253476133,369.5589879297726,379.0583274201518,1517886,15.430437417840665,1.9770424528950912
2016-10-03,392.1260070800781,394.0065740311024,381.03537989432044,383.8321408636144,1133074,12.971194136781946,8.293866216463698
2016-10-04,392.0777587890625,393.66904619193485,386.33958253599934,392.8492983182905,784343,7.329463655935513,-0.7715395292279936
2016-10-05,391.4509582519531,394.2959573223198,386.43608304663803,392.22249788977473,734681,7.8598742756817614,-0.7715396378216042
2016-10-06,384.6518859863281,394.34411790195634,381.03537714747813,392.0295581313372,903119,13.308740754478208,-7.377672145009058
2016-10-07,381.2282409667969,386.67713784336496,378.33503388807725,385.66449770707845,1412940,8.342103955287712,-4.4362567402815785
2016-10-10,389.3292541503906,394.0548199452249,380.9389416380251,381.2282505807032,1317724,13.115878307199807,8.101003569687407
2016-10-13,374.38104248046875,389.6667977523893,371.7771440956349,389.1363881779214,4769967,17.889653656754376,-14.75534569745264
2016-10-14,371.5360107421875,378.43148175875024,366.6175527993945,378.43148175875024,3113531,11.813928959355735,-6.8954710165627375
2016-10-17,372.35577392578125,375.15253501004804,366.76222232602197,371.536025996455,1651931,8.390312684026071,0.8197479293262404
2016-10-18,376.2134094238281,376.9849196273177,371.2949509407057,376.0205171573419,864701,5.689968686612019,0.1928922664862398
2016-10-19,374.5738830566406,379.34768666812994,372.21111485566917,377.1777812867667,1428598,7.136571812460772,-2.603898230126049
2016-10-20,375.731201171875,379.9745660742763,373.85060461805205,375.0561076830085,1130359,6.123961456224265,0.6750934888664801
2016-10-21,365.89422607421875,378.91365710075075,363.7243209031301,376.2133424381072,997847,15.189336197620662,-10.31911636388844
2016-10-24,364.110107421875,368.0641630729112,359.3845416380038,368.0641630729112,1511482,8.679621434907403,-3.9540556510361853
2016-10-25,360.01141357421875,362.1331106822645,354.41789128024556,361.6509094696383,1613924,7.715219402018931,-1.639495895419543
2016-10-26,362.1812744140625,366.906869260636,354.2731931599224,358.8541041155505,1874976,12.633676100713558,3.3271702985119873
2016-10-27,356.057373046875,362.3259885622691,348.24570782606196,359.722090344923,1476366,14.080280736207158,-3.6647172980480036
2016-10-28,360.25250244140625,363.2903935269401,355.4304904722736,357.2628785655243,1479061,7.859903054666461,2.9896238758819322
2016-11-01,359.43280029296875,367.533774883171,357.35931150699184,365.9907250966499,2554087,10.174463376179176,-6.557924803681146
2016-11-02,364.1583557128906,370.6198341977953,356.0091435801377,358.2754951287044,2464297,14.61069061765761,5.882860584186233
2016-11-03,363.7726135253906,369.84833714803045,360.4936216719259,364.01371413630847,1629999,9.354715476104559,-0.24110061091784019
2016-11-04,355.9126892089844,364.5441023465583,347.23306772454254,363.77259220932024,5181261,17.311034622015768,-7.859903000335862
2016-11-07,357.31103515625,369.84826445997805,354.90002952091766,359.3362857761734,1702175,14.948234939060399,-2.0252506199233835
2016-11-08,357.9378967285156,361.2650963334734,351.8139364259875,358.7576445444987,725837,9.45115990748593,-0.819747815983078
2016-11-09,336.383544921875,343.5683545652741,304.26895681500065,322.1586095398742,6105180,39.29939775027344,14.224935382000808
2016-11-10,336.9139709472656,346.99195796832964,335.1298206918698,342.74859346308034,3548040,11.862137276459862,-5.834622515814715
2016-11-11,323.0266418457031,330.9829627834669,312.32176778864766,329.82566796548207,2165568,18.661194994819255,-6.799026119778944
2016-11-15,317.674072265625,321.7727815313974,290.9119117655814,320.18152382034134,4023810,30.860869765816005,-2.50745155471634
2016-11-16,308.8980712890625,326.0644513533412,302.00260014162006,321.6281945083602,1715484,24.061851211721148,-12.730123219297695
2016-11-17,304.6547546386719,310.53761598298047,297.32528949320033,308.5606025605497,1965715,13.21232648978014,-3.9058479218778075
2016-11-18,292.50323486328125,308.1265654471776,288.35631633397844,307.93367319553425,5298478,19.770249113199156,-15.430438332253004
2016-11-21,293.27471923828125,295.3963864508893,285.60770986254204,293.17827313061275,3322407,9.788676588347244,0.09644610766849837
2016-11-22,295.97503662109375,300.60418495442747,289.947522721873,295.10708050585,1945517,10.656662232554481,0.8679561152437714
2016-11-23,301.3757629394531,302.8223666015625,295.34824768066403,298.00035439453126,1250719,7.474118920898491,3.375408544921868
2016-11-24,296.6019592285156,303.497460232958,295.10714721608826,299.9291594255015,2751768,8.390313016869754,-3.3272001969858707
2016-11-25,304.89581298828125,307.8372579681215,295.3964434584679,299.83270038637943,1285140,12.440814509653592,5.063112601901821
2016-11-28,295.6375427246094,306.6799619314228,292.9372277882694,305.6673511881017,1676934,13.74273414315337,-10.029808463492316
2016-11-29,302.6777038574219,304.9922637673558,294.38383720153473,295.1071390128407,1450559,10.608426565821048,7.570564844581156
2016-11-30,311.9841613769531,316.85438148994604,300.36312478903386,303.25633184971656,3265106,16.491256700912174,8.727829527236565
2016-12-01,313.3343200683594,321.5317401071841,305.95664791966203,311.50196147533757,2650987,15.575092187522046,1.8323585930218087
2016-12-02,302.0508117675781,316.51684625010154,296.2161602008935,308.6087356271664,2033226,20.300686049208025,-6.5579238595883
2016-12-05,314.25048828125,316.8061484325897,297.03590172675075,303.5938254469305,2844583,19.77024670583893,10.65666283431949
2016-12-06,311.9841613769531,315.6006702028065,309.62136383823923,314.20227501765356,1159353,5.979306364567265,-2.2181136407004374
2016-12-07,312.6592712402344,316.2275424773369,310.2000274505836,313.2861269167716,903190,6.027515026753292,-0.6268556765372182
2016-12-08,314.9737854003906,323.5569596662465,312.8038803057586,313.9611453641628,1684964,10.753079360487902,1.0126400362278218
2016-12-09,314.9255676269531,318.927860822851,311.2126422186693,314.5880503579988,648772,7.7152186041817,0.3375172689543433
2016-12-12,310.2482604980469,319.07253647639254,305.90844974496946,313.7200855555286,819985,13.164086731423083,-3.4718250574817375
2016-12-13,308.6569519042969,316.2275160310126,307.0656939565572,310.5375482078586,894222,9.161822074455415,-1.880596303561731
2016-12-14,310.6822204589844,313.6236653731995,306.96926541418236,307.54791272773497,1104507,6.654399959017155,3.1343077312494074
2016-12-15,304.124267578125,312.2734492575759,302.91876471744683,309.28382570807184,1010984,9.354684540129085,-5.159558129946845
2016-12-16,310.2482604980469,311.3090795815967,303.9796449658239,304.75115510499205,1225800,7.329434615772755,5.497105393054824
2016-12-19,305.5708923339844,310.0553574023931,304.84759056710476,309.2838472902112,563223,5.207766835288339,-3.712954956226838
2016-12-20,306.6317443847656,310.9715550366142,304.8475941194274,306.6799527306297,572858,6.123960917186764,-0.048208345864054536
2016-12-21,308.3194885253906,316.2275713026053,301.85798005523134,308.3194885253906,1494083,14.36959124737399,0.0
2016-12-22,298.77178955078125,311.4054642470149,297.42163235809494,307.35499266895596,2326292,13.983831888919951,-8.583203118174708
2016-12-23,303.11163330078125,304.2689278416061,297.51811169298094,299.83267134340787,966581,6.7508161486251765,3.278961957373383
2016-12-26,296.8912658691406,303.2080894154362,296.16796411508125,301.8579320274368,672698,7.04012530035493,-4.966666158296164
2016-12-27,305.0887145996094,305.7155702928289,297.13239455255626,299.9291557131539,722421,8.583175740272623,5.1595588864555
2016-12-28,303.0634460449219,306.63174660139333,301.6650508300608,301.6650508300608,949474,4.966695771332525,1.3983952148610683
2016-12-29,309.5249938964844,311.8877623608311,301.2311265169645,303.7385789011768,1462224,10.656635843866638,5.7864149953075525
2016-12-30,315.1667175292969,316.32401227352045,310.2482884444165,311.11624478697024,498203,6.075723829103936,4.050472742326633
2017-01-02,322.06219482421875,324.3285169302984,313.9129827319587,317.24018280068634,656084,10.415534198339685,4.822012023532409
2017-01-03,335.7566833496094,341.9770904849351,327.0770619130944,328.86121220573415,2773103,14.900028571840721,6.895471143875227
2017-01-04,346.8473205566406,349.06546375637055,336.7693330399885,337.9265982722066,2371009,12.296130716382038,8.92072228443402
2017-01-05,345.30426025390625,348.6314602361185,342.7968376118491,347.6670578564889,1187872,5.8346226242694,-2.3627976025826456
2017-01-06,342.55572509765625,350.0780516245369,340.04827311162137,346.2204422402445,1089982,10.029778512915527,-3.6647171425882448
2017-01-09,341.97711181640625,344.62921853188266,339.08390449043196,343.27906099934006,388058,5.545314041450695,-1.3019491829338108
2017-01-10,348.5832824707031,350.5120873991757,341.3984723396516,342.603975419947,680201,9.11361505952408,5.97930705075612
2017-01-11,347.90814208984375,352.4408448334275,346.31688412453406,350.56024850910103,1059399,6.123960708893435,-2.6521064192572794
2017-01-12,350.7531433105469,352.7783646823397,346.70264170451367,348.1010368719171,1138752,6.075722977826047,2.6521064386298008
2017-01-13,345.5935974121094,353.40526254590424,342.362843565458,350.415609293313,701469,11.042418980446257,-4.82201188120365
2017-01-16,349.93341064453125,351.6211148151996,344.33985916300975,345.6418082666275,577654,7.281255652189827,4.291602377903757
2017-01-17,347.1365966796875,351.5246150817451,345.5453094450406,349.93335727831874,1393756,5.97930563670451,-2.796760598631238
2017-01-18,353.9356689453125,357.4557317011667,346.26865834962035,347.47416130924336,865079,11.18707335154636,6.461507636069143
2017-01-19,359.43280029296875,361.55446799711183,352.1033358804137,352.1033358804137,1091633,9.451132116698147,7.329464412555069
2017-01-20,347.85992431640625,357.79325631769683,345.49712688898893,357.79325631769683,829787,12.2961294287079,-9.93333200129058
2017-01-23,350.9942626953125,351.95866508828635,344.19520816611185,344.19520816611185,768682,7.763456922174498,6.799054529200646
2017-01-24,351.38006591796875,356.73248815995777,348.92082182014536,356.34673303615097,883274,7.811666339812405,-4.966667118182215
2017-01-25,358.9023132324219,364.9780654348815,348.87253510997607,352.97124492121975,2920137,16.10553032490543,5.931068311202125
2017-01-27,359.52911376953125,362.2776658140226,353.501600264602,358.7576038133876,386491,8.776065549420593,0.7715099561436318
2017-01-30,358.22723388671875,360.6864478953347,354.99648040569,356.8288388269354,361868,5.689967489644687,1.398395059783354
2017-01-31,349.1618957519531,357.6968633329682,346.5580267919462,357.6968633329682,788682,11.138836541021988,-8.534967581015053
2017-02-01,356.7806396484375,358.99875314724113,346.22042278001226,350.80133366637733,931350,12.778330367228875,5.979305982060168
2017-02-02,375.4418029785156,380.360260586389,355.864448094325,357.74504434861325,1863055,24.495812492064033,17.696758629902376
2017-02-03,366.2317810058594,375.15250246551494,364.0618757859432,375.15250246551494,719064,11.090626679571756,-8.920721459655567
2017-02-06,377.1295471191406,382.8677531772854,369.51077403787804,371.2949243658813,1765785,13.356979139407372,5.834622753259339
2017-02-07,379.44415283203125,382.86776973093805,372.88619856329416,379.9263540533548,2246432,9.981571167643892,-0.482201221323578
2017-02-08,410.44964599609375,416.1878223191582,391.8849007608621,395.4049634516872,12272324,24.302921558296134,15.044682544406555
2017-02-09,411.7998046875,414.2108105697453,403.7470391545558,407.3635479779238,1899826,10.463771415189512,4.436256709576185
2017-02-10,416.621826171875,419.90078836198273,408.66550657484265,411.7998142948857,1554723,11.235281787140082,4.822011876989279
2017-02-13,413.10174560546875,416.6218082379007,407.5564321856356,416.6218082379007,725350,9.065376052265151,-3.520062632431973
2017-02-14,413.10174560546875,416.47715377406286,405.62762751786755,414.4036946424569,860400,10.849526256195304,-1.3019490369881623
2017-02-15,397.76776123046875,416.04316811344535,395.8871648745313,414.644802363975,1647015,20.156003238914025,-16.877041133506225
2017-02-16,408.9066467285156,410.8354516659143,394.0066168146199,394.0066168146199,1360235,16.828834851294403,14.900029913895708
2017-02-17,416.1396484375,418.3577622534364,406.3991780107709,408.9066302143685,1184805,11.958584242665495,7.233018223131523
2017-02-20,418.98455810546875,422.7939292325929,411.26934031132936,416.5253147748547,1216989,11.524588921263557,2.459243330614072
2017-02-21,441.02117919921875,442.17847378204294,414.78945315703356,418.5024080597688,2381361,27.38902062500938,22.51877113944994
2017-02-22,424.33709716796875,441.6963420521129,422.8904934276234,440.92483182975343,2543124,18.8058486244895,-16.58773466178468
2017-02-23,417.5379943847656,425.88006852992464,415.6573980965265,424.7227739785124,3737985,10.22267043339815,-7.184779593746782
2017-02-27,419.8525695800781,422.9386394459107,410.5943011201322,417.5862181679794,891399,12.344338325778551,2.266351412098743
2017-02-28,421.63671875,424.2405874335329,417.2486704033706,419.4668134647772,995271,6.991917030162256,2.1699052852227965
2017-03-01,422.5529479980469,426.8445508803982,420.14194175655257,422.5047396457084,602504,6.702609123845605,0.0482083523384631
2017-03-02,415.12701416015625,430.1234593214059,412.7642165685241,425.3014474456054,1145833,17.359242752881812,-10.17443328544914
2017-03-03,424.1923828125,425.3014396373276,413.53571910389593,415.12700653867483,853988,11.765720533431647,9.065376273825166
2017-03-06,422.4564514160156,428.1946573580562,420.6723305553371,425.0121412718039,767048,7.522326802719078,-2.5556898557882732
2017-03-07,423.9030456542969,429.0143958221021,419.1292716300316,424.3370384888775,1118365,9.885124192070464,-0.43399283458063564
2017-03-08,425.25323486328125,427.90534136855325,419.7561296071368,423.37263847796225,727813,8.149211761416439,1.880596385318995
2017-03-09,426.5069274902344,431.5700396876877,422.4564259597824,426.26582690940324,998661,9.113613727905317,0.24110058083113017
2017-03-10,429.4483642578125,431.3289606547333,424.57814405421203,425.54254642571505,798924,6.7508166005212615,3.905817832097455
2017-03-14,445.74676513671875,447.19336862015956,431.47359310803546,434.0292533758696,1865638,15.719775512124102,11.717511760849163
2017-03-15,445.60211181640625,450.3759154117835,444.10729988678014,448.4471106348594,1372111,6.2686155250033835,-2.8449988184531776
2017-03-16,449.2186279296875,453.847777126788,446.13255789617955,446.5183129714648,885731,7.715219230608454,2.700314958222691
2017-03-17,447.0004577636719,451.14737580430887,442.6606474941217,449.3632551273602,1047995,8.486728310187175,-2.362797363688344
2017-03-20,448.9775390625,453.2691416441748,445.3610299536369,449.3633235790933,464420,7.908111690537908,-0.38578451659327584
2017-03-21,447.193359375,450.2794290838059,443.2393040490956,450.2794290838059,907074,7.040125034710286,-3.086069708805894
2017-03-22,429.8823547363281,443.6250884547638,426.1693997401901,443.6250884547638,2027879,17.455688714573682,-13.742733718435659
2017-03-23,435.9098815917969,437.83868637760133,430.26812170707393,433.59532173507665,1420121,7.5705646705274035,2.314559856720223
2017-03-24,432.00408935546875,441.4552215952855,431.0396869052333,436.97075608793597,854519,10.415534690052198,-4.966666732467218
2017-03-27,432.00408935546875,434.94550505619605,425.0603799412825,430.1234928050187,505757,9.885125114913535,1.8805965504500364
2017-03-28,437.5011291503906,439.7674806055457,431.90760717833626,433.98106638705167,1419986,7.859873427209436,3.520062763338956
2017-03-29,438.8031311035156,440.2979431842341,435.0419672945883,438.8031311035156,502071,5.255975889645811,0.0
2017-03-30,441.02117919921875,445.5538819788525,437.4529081927544,438.80306558523347,1328990,8.100973786098052,2.218113613985281
2017-03-31,446.2771911621094,450.18300893949873,436.44027533807235,441.0211865385478,942301,13.74273360142638,5.25600462356158
2017-04-03,442.9982604980469,444.83061922214756,439.5746142252435,443.14291497577625,563933,5.256004996904039,-0.14465447772937523
2017-04-05,474.244873046875,477.9095903391092,454.23352354870997,460.9843402468861,4809506,23.676066790399204,13.26053279998888
2017-04-06,470.0496520996094,473.4250599842021,465.8544964139428,472.55710384297964,1996260,7.57056357025931,-2.507451743370268
2017-04-07,468.1209411621094,474.8235499308632,466.38502853269034,471.59279585217445,1100640,8.438521398172838,-3.471854690065072
2017-04-10,468.45843505859375,472.55714498962624,465.8545369769778,467.4940327218802,1439403,6.702608012648454,0.9644023367135333
2017-04-11,469.4228515625,471.7856491312469,465.1312492621147,469.66395215395477,1020639,6.654399869132192,-0.24110059145476725
2017-04-12,462.72021484375,473.6661869077651,456.7409382027323,467.73511860957893,2040706,16.9252487050328,-5.014903765828933
2017-04-13,466.91534423828125,468.65128594993996,458.1392778622443,460.98427627702813,410747,10.512008087695676,5.93106796125312
2017-04-17,464.11865234375,477.8131781178635,459.39308649704054,467.15651400011853,1888968,18.420091620822973,-3.037861656368534
2017-04-18,454.42633056640625,467.39752255915624,451.3884400770315,460.4056065760155,921112,16.009082482124768,-5.9792760096092366
2017-04-19,455.4389953613281,457.994655621632,452.3528961665917,456.45160602426375,737073,5.641759455040301,-1.0126106629356286
2017-04-20,462.430908203125,465.08301455882594,451.7260366629603,457.51245052994415,1055041,13.356977895865612,4.918457673180853
2017-04-21,462.3345031738281,468.9406654786412,459.58595045650003,463.8775528950672,685339,9.354715022141193,-1.543049721239072
2017-04-24,465.1794738769531,467.97623477244997,458.3322113871342,459.05551314103286,831740,9.64402338531579,6.123960735920264
2017-04-25,466.4331970214844,468.0244550343354,460.16458166140944,466.288542553266,1815460,7.859873372925961,0.14465446821839123
2017-04-26,462.72021484375,472.55713014163643,458.0910955454639,466.9636085369388,1227056,14.466034596172562,-4.243393693188807
2017-04-27,461.273681640625,466.336794520447,460.1646247055761,462.2380840939244,986347,6.17216981487087,-0.9644024532993853
2017-04-28,453.51019287109375,464.6008195973406,451.53317987933906,461.56295816291765,681325,13.067639718001544,-8.052765291823903
2017-05-02,467.83154296875,469.2781463610892,453.75126406373727,454.6674579847073,1181816,15.52688229735196,13.164084984042688
2017-05-03,466.1921691894531,473.03943292228035,463.4918539238563,467.73521909746376,1510792,9.547578998424058,-1.5430499080106301
2017-05-04,475.11279296875,478.7775394119128,463.3953107679385,465.80631654716814,1070973,15.382228643974315,9.306476421581863
2017-05-05,473.7144470214844,486.8302954622264,471.9302967842407,478.82576771401847,1348432,14.899998677985707,-5.111320692534093
2017-05-08,467.3011474609375,477.86136497815113,465.7581272441306,472.6535981683677,635599,12.103237734020524,-5.352450707430194
2017-05-09,450.5205383300781,467.73512564468916,447.77198582922034,464.74547256360216,1883022,19.96313981546882,-14.224934233524039
2017-05-10,465.2276916503906,466.77074130955964,448.7846432176572,451.8225047593568,1731571,17.98609809190242,13.40518689103385
2017-05-11,483.31024169921875,485.09439196944675,461.08077884964945,464.9865966745279,1951787,24.0136131197973,18.323645024690848
2017-05-12,477.379150390625,488.13223041721966,473.71443333183277,486.7338647061225,1383268,14.417797085386894,-9.354714315497517
2017-05-15,466.4331970214844,472.5571579133409,455.5836704367393,472.21961120001504,3897357,16.973487476601633,-5.786414178530663
2017-05-16,470.91766357421875,473.5215617350684,463.68464582877476,468.6995499047724,1308863,9.836915906293655,2.218113669446325
2017-05-17,464.600830078125,472.6535955516087,460.3092278669273,472.5571494307862,859054,12.344367684681401,-7.956319352661183
2017-05-18,454.8603515625,465.42056881376334,453.31730195332943,461.94871455093545,811219,12.103266860433905,-7.088362988435449
2017-05-19,454.378173828125,462.43093955861275,443.9626399338099,458.09112886411066,1022479,18.468299624802853,-3.712955035985658
2017-05-22,464.26324462890625,466.5295958386042,455.3907614468843,457.1266737519347,1725108,11.13883439171991,7.136570876971575
2017-05-23,461.3218688964844,468.31378591712667,456.11410210528527,461.61117782829723,1651642,12.199683811841396,-0.28930893181285455
2017-05-24,452.49761962890625,461.9005430658203,443.72155186820805,457.3678399955355,1477366,18.17899119761222,-4.870220366629269
2017-05-25,447.3862609863281,455.0532717276411,444.5894999531283,454.3299699381295,974154,10.463771774512793,-6.943708951801398
2017-05-26,456.5963134765625,460.9361241380227,446.4218508226266,448.2542094378871,1594613,14.51427331539611,8.342104038675416
2017-05-29,453.8959655761719,476.5594210725424,452.30470756586305,455.0050224057068,2314193,24.254713506679366,-1.1090568295349499
2017-05-30,453.07623291015625,454.233527555399,445.9878988595268,453.26912516143847,1496350,8.245628695872199,-0.19289225128221688
2017-05-31,457.99468994140625,462.91314802542144,450.9063264760219,452.6904767869483,1366115,12.006821549399547,5.304213154457955
2017-06-01,453.9441833496094,459.48949668415037,448.73638728175763,459.0072955246251,715073,10.753109402392738,-5.0631121750157035
2017-06-02,454.9568176269531,457.7053702651574,450.3759063736876,455.8730116500961,596655,7.3294638914698,-0.9161940231429639
2017-06-05,532.2054443359375,548.9378614015899,487.023215148797,492.8096295862085,27100101,61.91464625279286,39.39581474972903
2017-06-06,508.3846435546875,527.624420365322,502.83933090163646,527.5280036902445,9844354,24.785089463685495,-19.14336013555703
2017-06-07,517.112548828125,527.5280823749209,509.2044378317335,509.2044378317335,4874204,18.323644543187413,7.9081109963914855
2017-06-08,510.26531982421875,517.1126126316206,505.4433075073675,515.9553179030853,1883423,11.669305124253071,-5.689998078866552
2017-06-09,506.74517822265625,511.08498838351977,503.3697703197624,511.08498838351977,1164090,7.715218063757391,-4.339810160863522
2017-06-12,497.4386901855469,522.6096253112818,495.02768445678555,522.6096253112818,4546833,27.581940854496224,-25.1709351257349
2017-06-13,502.0196533203125,506.11836348579976,493.1953773208614,497.7280509039592,2382953,12.92298616493838,4.291602416353328
2017-06-14,503.3215637207031,505.4432016056227,495.7027623114068,501.9713770098973,1167358,9.74043929421589,1.350186710805815
2017-06-15,499.2228698730469,505.3468008807267,497.82447477751015,501.48919171369823,855133,7.522326103216528,-2.266321840651358
2017-06-16,498.01739501953125,502.2607300244638,493.5811089104612,497.631610536152,667200,8.6796211140026,0.3857844833792683
2017-06-19,496.86016845703125,499.56048362304296,493.00255854488415,496.90837680844186,782349,6.557925078158803,-0.048208351410607975
2017-06-20,507.95074462890625,511.9529791830029,493.8222262361068,495.7028226470438,2299154,18.13075294689611,12.247921981862476
2017-06-21,504.4788513183594,510.9885672528414,500.1873079033636,507.6614261985096,1357751,10.801259349477789,-3.1825748801502414
2017-06-22,501.3927917480469,509.97593711341665,498.06559195805306,504.3824154072027,1005512,11.910345155363586,-2.989623659155825
2017-06-23,495.0277099609375,502.45361976059905,489.5788426194522,502.3089358644413,1392507,12.874777141146865,-7.28122590350381
2017-06-27,497.63165283203125,501.6821548019919,488.4698297663253,491.94168439325915,1386743,13.212325035666595,5.689968438772098
2017-06-28,489.2413330078125,498.21026368842047,482.77985449066,498.0174302955198,1545428,15.430409197760468,-8.776097287707273
2017-06-29,491.4594421386719,500.139033834355,489.62708356479186,491.84519719140076,1911111,10.511950269563158,-0.3857550527288822
2017-06-30,505.78082275390625,506.8898501357008,485.3354812210848,490.8325863725316,1156474,21.554368914615964,14.94823638137467
2017-07-03,513.44775390625,517.8839804733366,508.72215958973004,516.9677866124881,1304851,9.161820883606538,-3.520032706238112
2017-07-04,516.4857177734375,519.8129179819911,507.27568619392827,514.5087045331953,1624088,12.537231788062797,1.9770132402421723
2017-07-05,512.869140625,520.7772514002336,511.3261204621259,520.0539496621776,894627,9.451130938107667,-7.184809037177615
